序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,33,"4,582.570",0.760
2,2017-09-30,2,"9,822.900",1.410
3,2017-06-30,49,"16,366.070",2.350
4,2017-03-31,2,"4,623.850",0.580
5,2016-12-31,17,"5,083.730",0.660
6,2016-09-30,1,"2,317.620",0.310
7,2016-06-30,31,"8,400.430",1.190
8,2016-03-31,3,"8,067.350",1.040
9,2015-12-31,47,"16,187.920",1.550
10,2015-09-30,2,"6,225.310",3.310
11,2015-06-30,24,"2,371.750",1.000
12,2015-03-31,2,"1,047.670",0.590
13,2014-12-31,22,"2,415.460",1.370
14,2014-06-30,18,749.680,0.590
15,2013-12-31,17,"1,253.130",1.180
16,2013-09-30,1,976.390,0.810
17,2013-06-30,17,"1,782.010",2.110
18,2013-03-31,2,"1,294.240",1.630
19,2012-12-31,9,386.080,0.470
20,2012-06-30,2,15.860,0.020
21,2005-12-31,1,0.260,0.000
22,2005-06-30,1,0.320,0.000
23,2004-12-31,1,1.690,0.010
24,2004-06-30,1,2.110,0.010
25,2001-12-31,1,1.700,0.000
